frame,ball_id,x_3d,y_3d,z_3d,reproj_error_cam1,reproj_error_cam2
0,0,1262.7404907994762,-213.7577360600994,799.4869882686871,[7.23998383 7.51661346 6.98686005 7.36665062],[7.51441158 7.78818968 7.24386383 7.61881536]
0,1,1207.662024136295,-69.90725703619277,758.0100180463761,[7.23998383 7.51661346 6.98686005 7.36665062],[7.51441158 7.78818968 7.24386383 7.61881536]
0,2,1264.3301146176107,72.4946835677423,721.5388362217574,[7.23998383 7.51661346 6.98686005 7.36665062],[7.51441158 7.78818968 7.24386383 7.61881536]
0,3,1172.2202998609475,218.64416305320037,703.6250014864753,[7.23998383 7.51661346 6.98686005 7.36665062],[7.51441158 7.78818968 7.24386383 7.61881536]
